Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Weekly Observation Table for January 1 2002
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Jamestown,46.90669,-98.92778,1636,2008,09,16,78.659,0,0,48.781,0,0,63.7200,0,0,65.527,0,0,59.129,0,0,8.474,0,0,24.815,0,0,393.019,0,0,1.400,0,0,0.200,0,0,0.750,0,0,52.544,0,0,62.540,0,0
Jamestown,46.90669,-98.92778,1636,2008,09,23,68.615,0,0,41.942,0,0,55.2780,0,0,58.223,0,0,58.357,0,0,7.903,0,0,22.716,0,0,350.173,0,0,0.995,0,0,0.142,0,0,0.340,0,0,46.501,0,0,52.579,0,0
Jamestown,46.90669,-98.92778,1636,2008,09,30,66.449,0,0,39.985,0,0,53.2170,0,0,56.812,0,0,53.873,0,0,8.447,0,0,20.822,0,0,289.785,0,0,1.003,0,0,0.143,0,0,0.550,0,0,43.473,0,0,51.618,0,0
Jamestown,46.90669,-98.92778,1636,2008,10,07,53.652,0,0,38.292,0,0,45.9720,0,0,47.153,0,0,49.759,0,0,11.641,0,0,25.840,0,0,199.682,0,0,0.736,0,0,0.105,0,0,1.980,0,0,35.439,0,0,39.138,0,0
Jamestown,46.90669,-98.92778,1636,2008,10,14,57.336,0,0,33.545,0,0,45.4410,0,0,46.554,0,0,46.985,0,0,8.861,0,0,21.947,0,0,289.465,0,0,0.816,0,0,0.117,0,0,0.000,0,0,34.498,0,0,40.457,0,0
Jamestown,46.90669,-98.92778,1636,2008,10,21,46.779,0,0,30.777,0,0,38.7780,0,0,40.868,0,0,44.009,0,0,11.621,0,0,26.505,0,0,182.584,0,0,0.561,0,0,0.080,0,0,0.550,0,0,28.906,0,0,30.975,0,0
Jamestown,46.90669,-98.92778,1636,2008,10,28,64.390,0,0,30.835,0,0,47.6120,0,0,44.667,0,0,42.889,0,0,7.581,0,0,20.156,0,0,239.109,0,0,1.024,0,0,0.146,0,0,0.000,3,0,30.128,0,0,42.876,0,0
Jamestown,46.90669,-98.92778,1636,2008,11,04,34.863,0,0,24.785,0,0,29.8240,0,0,37.686,0,0,41.530,0,0,14.156,0,0,27.784,0,0,96.313,0,0,0.131,0,0,0.019,0,0,,7,0,26.715,0,0,18.916,0,0
Jamestown,46.90669,-98.92778,1636,2008,11,11,35.127,0,0,24.176,0,0,29.6520,0,0,32.447,0,0,36.714,0,0,9.622,0,0,22.819,0,0,107.798,0,0,0.174,0,0,0.025,0,0,,7,0,25.688,0,0,20.612,0,0
Jamestown,46.90669,-98.92778,1636,2008,11,18,32.102,0,0,12.780,0,0,22.4410,0,0,28.610,0,0,33.284,0,0,9.884,0,0,23.382,0,0,120.607,0,0,0.245,0,0,0.035,0,0,,7,0,17.121,0,0,11.461,0,0
Jamestown,46.90669,-98.92778,1636,2008,11,25,37.856,0,0,18.125,0,0,27.9910,0,0,28.946,0,0,32.292,0,0,9.409,0,0,22.000,0,0,139.587,0,0,0.286,0,0,0.041,0,0,,7,0,20.979,0,0,17.699,0,0
Jamestown,46.90669,-98.92778,1636,2008,12,02,26.328,0,0,3.969,0,0,15.1480,0,0,24.795,0,0,30.558,0,0,12.192,0,0,28.912,0,0,106.216,0,0,0.281,0,0,0.040,0,0,,7,0,9.262,0,0,0.869,0,0
Jamestown,46.90669,-98.92778,1636,2008,12,09,16.222,0,0,-5.252,0,0,5.4850,0,0,27.049,0,0,29.364,0,0,14.152,0,0,30.653,0,0,111.698,0,0,0.190,0,0,0.027,0,0,,7,0,1.015,0,0,-11.705,0,0
Jamestown,46.90669,-98.92778,1636,2008,12,16,2.441,0,0,-14.674,0,0,-6.1160,0,0,26.638,0,0,26.460,0,0,11.396,0,1,23.686,0,1,133.436,0,0,0.106,0,0,0.015,0,0,,7,0,-13.337,0,0,-26.157,0,1
Jamestown,46.90669,-98.92778,1636,2008,12,23,19.519,0,0,-2.316,0,0,8.6020,0,0,27.870,0,0,27.943,0,0,9.138,0,0,22.100,0,0,146.048,0,0,0.190,0,0,0.027,0,0,,7,0,3.388,0,0,-5.841,0,0
Jamestown,46.90669,-98.92778,1636,2008,12,30,8.202,0,0,-14.947,0,0,-3.3720,0,0,28.853,0,0,27.969,0,0,12.576,0,0,26.402,0,0,131.546,0,0,0.164,0,0,0.023,0,0,,7,0,-7.366,0,0,-20.324,0,0
Jamestown,46.90669,-98.92778,1636,2009,01,06,13.323,0,0,-4.761,0,0,4.2810,0,0,28.586,0,0,27.456,0,0,11.463,0,0,24.304,0,0,128.336,0,0,0.157,0,0,0.022,0,0,,7,0,0.531,0,0,-10.982,0,0
Jamestown,46.90669,-98.92778,1636,2009,01,13,11.366,0,0,-4.591,0,0,3.3880,0,0,28.932,0,0,27.330,0,0,14.336,0,0,28.758,0,0,149.535,0,0,0.157,0,0,0.022,0,0,,7,0,-0.938,0,0,-14.308,0,0
Jamestown,46.90669,-98.92778,1636,2009,01,20,9.818,0,0,-5.185,0,0,2.3160,0,0,28.716,0,0,26.716,0,0,13.478,0,0,27.683,0,0,203.390,0,0,0.168,0,0,0.024,0,0,,7,0,-4.098,0,0,-16.641,0,0
Jamestown,46.90669,-98.92778,1636,2009,01,27,22.200,0,0,0.179,0,0,11.1900,0,0,27.974,0,0,26.347,0,0,15.551,0,0,31.370,0,0,214.240,0,0,0.298,0,0,0.043,0,0,,7,0,6.746,0,0,-3.302,0,0
Jamestown,46.90669,-98.92778,1636,2009,02,03,27.894,0,0,10.342,0,0,19.1180,0,0,28.791,0,0,27.111,0,0,10.241,0,0,21.794,0,0,202.863,0,0,0.217,0,0,0.031,0,0,,7,0,15.201,0,0,7.788,0,0
Jamestown,46.90669,-98.92778,1636,2009,02,10,20.892,0,0,6.642,0,0,13.7670,0,0,31.106,0,0,30.269,0,0,10.761,0,0,22.817,0,0,223.294,0,0,0.158,0,0,0.023,0,0,,7,0,10.314,0,0,1.236,0,0
Jamestown,46.90669,-98.92778,1636,2009,02,17,13.961,0,0,-2.799,0,0,5.5810,0,0,29.027,0,0,25.752,0,0,9.529,0,0,22.613,0,0,283.689,0,0,0.171,0,0,0.024,0,0,,7,0,1.139,0,0,-8.186,0,0
Jamestown,46.90669,-98.92778,1636,2009,02,24,10.219,0,0,-7.338,0,0,1.4410,0,0,28.184,0,0,24.011,0,0,11.397,0,0,22.154,0,0,310.557,0,0,0.167,0,0,0.024,0,0,,7,0,-2.842,0,0,-14.439,0,0
Jamestown,46.90669,-98.92778,1636,2009,03,03,30.083,0,0,5.625,0,0,17.8540,0,0,29.116,0,0,27.045,0,0,11.236,0,0,21.588,0,0,329.556,0,0,0.376,0,0,0.054,0,0,,7,0,13.128,0,0,4.537,0,0
Jamestown,46.90669,-98.92778,1636,2009,03,10,22.118,0,0,2.187,0,0,12.1530,0,0,29.073,0,0,26.537,0,0,12.828,0,0,26.352,0,0,424.651,0,0,0.428,0,0,0.061,0,0,,7,0,6.794,0,0,-2.017,0,0
Jamestown,46.90669,-98.92778,1636,2009,03,17,36.287,0,0,23.663,0,0,29.9760,0,0,31.413,0,0,31.255,0,0,9.786,0,0,24.098,0,0,302.332,0,0,0.320,0,0,0.046,0,0,,7,0,27.787,0,0,21.703,0,0
Jamestown,46.90669,-98.92778,1636,2009,03,24,26.972,0,0,13.762,0,0,20.3670,0,0,31.518,0,0,31.316,0,0,12.378,0,2,24.284,0,2,341.907,0,0,0.311,0,0,0.044,0,0,,7,0,17.894,0,0,8.645,0,2
Jamestown,46.90669,-98.92778,1636,2009,03,31,31.026,0,0,17.480,0,0,24.2530,0,0,31.196,0,0,32.873,0,0,13.320,0,2,23.930,0,2,506.969,0,0,0.561,0,0,0.080,0,0,0.010,1,1,20.316,0,0,12.309,0,2
Jamestown,46.90669,-98.92778,1636,2009,04,07,43.137,0,0,24.648,0,0,33.8930,0,0,31.664,0,0,31.987,0,0,7.847,0,0,17.339,0,0,505.234,0,0,0.697,0,0,0.100,0,0,0.300,0,0,29.678,0,0,27.208,0,0
Jamestown,46.90669,-98.92778,1636,2009,04,14,56.488,0,0,35.000,0,0,45.7440,0,0,39.288,0,0,34.849,0,0,10.223,0,0,25.584,0,0,432.161,0,0,1.130,0,0,0.161,0,0,0.080,0,0,36.955,0,0,40.609,0,0
Jamestown,46.90669,-98.92778,1636,2009,04,21,57.780,0,0,32.863,0,0,45.3220,0,0,44.819,0,0,37.360,0,0,9.296,0,0,26.762,0,0,424.860,0,0,1.322,0,0,0.189,0,0,0.340,0,0,32.770,0,0,40.426,0,0
Jamestown,46.90669,-98.92778,1636,2009,04,28,57.455,0,0,35.366,0,0,46.4100,0,0,46.239,0,0,38.295,0,0,11.743,0,0,28.605,0,0,401.826,0,0,1.324,0,0,0.189,0,0,0.360,0,0,34.854,0,0,42.413,0,0
Jamestown,46.90669,-98.92778,1636,2009,05,05,60.286,0,0,36.449,0,0,48.3680,0,0,52.441,0,0,41.401,0,0,8.546,0,0,26.250,0,0,449.035,0,0,1.315,0,0,0.188,0,0,0.390,0,0,38.072,0,0,46.045,0,0
Jamestown,46.90669,-98.92778,1636,2009,05,12,63.852,0,0,36.379,0,0,50.1160,0,0,53.697,0,0,45.453,0,0,12.277,0,0,30.090,0,0,543.158,0,0,1.638,0,0,0.234,0,0,0.500,0,0,39.042,0,0,46.993,0,0
Jamestown,46.90669,-98.92778,1636,2009,05,19,69.990,0,0,41.204,0,0,55.5970,0,0,61.807,0,0,50.328,0,0,9.233,0,0,24.099,0,0,543.193,0,0,1.779,0,0,0.254,0,0,0.280,0,0,40.757,0,0,54.287,0,0
Jamestown,46.90669,-98.92778,1636,2009,05,26,73.205,0,0,44.692,0,0,58.9480,0,0,64.492,0,0,54.770,0,0,8.677,0,0,24.865,0,0,585.232,0,0,1.900,0,0,0.271,0,0,0.010,0,0,44.868,0,0,58.971,0,0
Jamestown,46.90669,-98.92778,1636,2009,06,02,60.335,0,0,41.949,0,0,51.1420,0,0,61.040,0,0,53.998,0,0,9.416,0,0,23.741,0,0,495.012,0,0,1.466,0,0,0.209,0,0,0.480,0,0,40.141,0,0,49.429,0,0
Jamestown,46.90669,-98.92778,1636,2009,06,09,71.520,0,0,46.768,0,0,59.1440,0,0,63.848,0,0,56.241,0,0,6.150,0,0,19.131,0,0,540.458,0,0,1.530,0,0,0.219,0,0,0.310,0,0,47.832,0,0,59.268,0,0
Jamestown,46.90669,-98.92778,1636,2009,06,16,77.319,0,0,58.236,0,0,67.7780,0,0,69.009,0,0,62.218,0,0,5.110,0,0,17.389,0,0,439.525,0,0,1.217,0,0,0.174,0,0,0.290,0,0,60.143,0,0,67.054,0,0
Jamestown,46.90669,-98.92778,1636,2009,06,23,79.960,0,0,55.955,0,0,67.9580,0,0,74.631,0,1,65.100,0,0,9.825,0,0,23.534,0,0,652.888,0,0,2.170,0,0,0.310,0,0,0.030,0,0,55.289,0,0,68.163,0,0
Jamestown,46.90669,-98.92778,1636,2009,06,30,80.384,0,0,54.233,0,0,67.3080,0,0,77.615,0,0,65.962,0,0,5.832,0,0,16.211,0,0,620.027,0,0,1.883,0,0,0.269,0,0,0.000,0,0,53.744,0,0,67.833,0,0
Jamestown,46.90669,-98.92778,1636,2009,07,07,74.279,0,0,52.952,0,0,63.6160,0,0,73.316,0,0,65.859,0,0,7.904,0,0,21.076,0,0,544.913,0,0,1.690,0,0,0.241,0,0,0.600,0,0,53.593,0,0,64.121,0,0
Jamestown,46.90669,-98.92778,1636,2009,07,14,74.632,0,0,50.155,0,0,62.3930,0,0,69.344,0,0,63.703,0,0,10.559,0,0,27.632,0,0,612.563,0,0,1.989,0,0,0.284,0,0,0.100,0,0,50.842,0,0,62.881,0,0
Jamestown,46.90669,-98.92778,1636,2009,07,21,82.760,0,0,56.483,0,0,69.6210,0,0,76.083,0,0,67.065,0,0,9.178,0,0,22.409,0,0,646.668,0,0,2.433,0,0,0.348,0,0,0.000,0,0,53.722,0,0,69.654,0,0
Jamestown,46.90669,-98.92778,1636,2009,07,28,75.619,0,0,50.545,0,0,63.0820,0,0,69.419,0,0,64.230,0,0,9.139,0,0,24.202,0,0,477.255,0,0,1.667,0,0,0.238,0,0,0.090,0,0,51.436,0,0,61.682,0,0
Jamestown,46.90669,-98.92778,1636,2009,08,04,75.370,0,0,52.084,0,0,63.7270,0,0,69.170,0,0,63.991,0,0,6.178,0,0,15.647,0,0,360.472,0,0,1.079,0,0,0.154,0,0,0.150,0,0,56.460,0,0,64.256,0,0
Jamestown,46.90669,-98.92778,1636,2009,08,11,84.017,0,0,58.514,0,0,71.2660,0,0,74.964,0,0,68.246,0,0,8.876,0,0,23.434,0,0,482.079,0,0,1.867,0,0,0.267,0,0,0.300,0,0,58.859,0,0,70.334,0,0
Jamestown,46.90669,-98.92778,1636,2009,08,18,77.167,0,0,51.481,0,0,64.3240,0,0,68.613,0,0,63.584,0,0,9.484,0,0,24.253,0,0,449.363,0,0,1.446,0,0,0.207,0,0,0.100,0,0,55.628,0,0,63.123,0,0
Jamestown,46.90669,-98.92778,1636,2009,08,25,77.201,0,0,46.658,0,0,61.9290,0,0,71.104,0,0,64.100,0,0,6.812,0,0,18.620,0,0,493.293,0,0,1.547,0,0,0.221,0,0,0.000,0,0,50.769,0,0,61.889,0,0
Jamestown,46.90669,-98.92778,1636,2009,09,01,79.222,0,0,51.803,0,0,65.5120,0,0,70.535,0,0,63.583,0,0,8.782,0,0,22.613,0,0,438.912,0,0,1.505,0,0,0.215,0,0,0.000,0,0,56.246,0,0,64.603,0,0
Jamestown,46.90669,-98.92778,1636,2009,09,08,77.229,0,0,51.620,0,0,64.4240,0,0,66.645,0,0,63.900,0,0,7.454,0,0,20.105,0,0,389.982,0,0,1.202,0,0,0.172,0,0,1.360,0,0,56.652,0,0,64.056,0,0
Jamestown,46.90669,-98.92778,1636,2009,09,15,80.137,0,0,52.754,0,0,66.4460,0,0,68.330,0,0,64.150,0,0,8.544,0,0,21.640,0,0,382.957,0,0,1.452,0,0,0.207,0,0,0.530,0,0,54.470,0,0,65.179,0,0
Jamestown,46.90669,-98.92778,1636,2009,09,22,71.348,0,0,46.171,0,0,58.7600,0,0,61.247,0,0,59.403,0,0,9.816,0,0,23.278,0,0,378.189,0,0,1.290,0,0,0.184,0,0,0.140,0,0,45.808,0,0,57.173,0,0
Jamestown,46.90669,-98.92778,1636,2009,09,29,52.360,0,0,39.014,0,0,45.6870,0,0,50.182,0,0,51.942,0,0,8.851,0,0,19.797,0,0,175.741,0,0,0.452,0,0,0.065,0,0,1.400,0,0,40.310,0,0,40.861,0,0
Jamestown,46.90669,-98.92778,1636,2009,10,06,39.174,0,0,26.203,0,0,32.6890,0,0,36.863,0,0,43.522,0,0,9.861,0,0,22.971,0,0,170.594,0,0,0.459,0,0,0.066,0,0,0.430,0,0,24.963,0,0,25.121,0,0
Jamestown,46.90669,-98.92778,1636,2009,10,13,46.450,0,0,31.213,0,0,38.8320,0,0,38.742,0,0,41.287,0,0,7.755,0,0,18.209,0,0,185.371,0,0,0.463,0,0,0.066,0,0,0.580,0,0,32.297,0,0,32.747,0,0
Jamestown,46.90669,-98.92778,1636,2009,10,20,47.627,0,0,31.360,0,0,39.4940,0,0,41.720,0,0,43.302,0,0,6.793,0,0,16.160,0,0,176.929,0,0,0.330,0,0,0.047,0,0,0.450,0,0,33.638,0,0,33.782,0,0
Jamestown,46.90669,-98.92778,1636,2009,10,27,44.849,0,0,30.852,0,0,37.8510,0,0,38.625,0,0,41.351,0,0,10.254,0,0,24.150,0,0,145.646,0,0,0.406,0,0,0.058,0,0,0.680,2,0,31.057,0,0,30.171,0,0
Jamestown,46.90669,-98.92778,1636,2009,11,03,56.485,0,0,28.150,0,0,42.3180,0,0,39.034,0,0,39.688,0,0,7.843,0,0,20.873,0,0,196.829,0,0,0.757,0,0,0.108,0,0,,7,0,28.118,0,0,35.286,0,0
Jamestown,46.90669,-98.92778,1636,2009,11,10,49.687,0,0,27.511,0,0,38.5990,0,0,39.678,0,0,39.890,0,0,7.831,0,0,20.002,0,0,161.779,0,0,0.499,0,0,0.071,0,0,,7,0,29.287,0,0,32.618,0,0
Jamestown,46.90669,-98.92778,1636,2009,11,17,49.870,0,0,21.774,0,0,35.8220,0,0,34.046,0,0,35.155,0,0,7.668,0,0,19.898,0,0,155.672,0,0,0.585,0,0,0.084,0,0,,7,0,22.872,0,0,26.939,0,0
Jamestown,46.90669,-98.92778,1636,2009,11,24,40.976,0,0,22.071,0,0,31.5240,0,0,32.381,0,1,34.367,0,1,8.419,0,0,21.999,0,0,128.125,0,0,0.241,0,0,0.034,0,0,,7,0,25.786,0,1,22.889,0,1
Jamestown,46.90669,-98.92778,1636,2009,12,01,18.714,0,0,3.073,0,0,10.8930,0,0,27.560,0,3,35.212,0,1,9.081,0,0,22.715,0,0,113.182,0,0,0.117,0,0,0.017,0,0,,7,0,7.565,0,0,-0.237,0,0
Jamestown,46.90669,-98.92778,1636,2009,12,08,4.937,0,0,-10.475,0,0,-2.7690,0,0,21.235,0,0,29.899,0,0,9.417,0,0,21.488,0,0,121.505,0,0,0.136,0,0,0.019,0,0,,7,0,-9.161,0,0,-19.366,0,0
Jamestown,46.90669,-98.92778,1636,2009,12,15,19.039,0,6,5.717,0,6,12.3790,0,6,23.647,0,6,28.587,0,6,6.109,0,6,14.190,0,6,95.568,0,6,0.072,0,0,0.010,0,0,,7,0,8.467,0,6,2.442,0,6
Jamestown,46.90669,-98.92778,1636,2009,12,22,21.061,0,0,7.792,0,0,14.4270,0,0,24.947,0,0,29.680,0,1,13.664,0,0,25.685,0,0,85.652,0,0,0.096,0,0,0.014,0,0,,7,0,11.695,0,1,-0.494,0,1
Jamestown,46.90669,-98.92778,1636,2009,12,29,3.846,0,0,-11.652,0,0,-3.9030,0,0,27.883,0,0,25.380,0,0,7.520,0,0,16.417,0,0,138.990,0,0,0.085,0,0,0.012,0,0,,7,0,-9.542,0,0,-17.946,0,0
Jamestown,46.90669,-98.92778,1636,2010,01,05,7.659,0,1,-7.839,0,1,-0.0900,0,1,27.813,0,1,24.030,0,0,10.395,0,1,21.128,0,0,142.449,0,1,0.101,0,0,0.014,0,0,,7,0,-3.576,0,0,-14.788,0,0
Jamestown,46.90669,-98.92778,1636,2010,01,12,30.823,0,0,12.916,0,0,21.8700,0,0,29.440,0,0,30.324,0,0,8.236,0,0,20.924,0,0,157.453,0,0,0.169,0,0,0.024,0,0,,7,0,20.719,0,0,15.251,0,0
Jamestown,46.90669,-98.92778,1636,2010,01,19,26.705,0,0,16.101,0,0,21.4040,0,0,30.138,0,0,30.727,0,0,13.285,0,0,21.535,0,0,104.316,0,0,0.076,0,0,0.011,0,0,,7,0,20.425,0,0,10.258,0,0
Jamestown,46.90669,-98.92778,1636,2010,01,26,5.611,0,0,-11.074,0,0,-2.7320,0,0,28.260,0,0,31.693,0,0,10.001,0,0,21.587,0,0,200.345,0,0,0.112,0,0,0.016,0,0,,7,0,-8.340,0,0,-19.261,0,0
Jamestown,46.90669,-98.92778,1636,2010,02,02,19.574,0,0,3.662,0,0,11.6180,0,0,28.743,0,1,29.792,0,5,8.762,0,1,16.825,0,0,169.333,0,1,0.123,0,0,0.018,0,0,,7,0,9.930,0,1,0.911,0,1
Jamestown,46.90669,-98.92778,1636,2010,02,09,12.761,0,0,-2.948,0,1,4.9070,0,1,29.380,0,1,28.706,0,7,9.983,0,1,20.512,0,0,238.208,0,1,0.122,0,0,0.017,0,0,,7,0,1.198,0,1,-9.125,0,1
Jamestown,46.90669,-98.92778,1636,2010,02,16,21.028,0,1,6.009,0,1,13.5180,0,1,29.457,0,1,28.785,0,7,5.815,0,1,14.315,0,0,249.916,0,1,0.168,0,0,0.024,0,0,,7,0,9.977,0,1,5.465,0,1
Jamestown,46.90669,-98.92778,1636,2010,02,23,18.962,0,0,-2.575,0,0,8.1930,0,0,29.706,0,0,28.782,0,7,6.686,0,0,16.006,0,0,311.488,0,0,0.210,0,0,0.030,0,0,,7,0,3.232,0,0,-1.887,0,0
Jamestown,46.90669,-98.92778,1636,2010,03,02,29.558,0,0,21.448,0,0,25.5030,0,0,30.105,0,0,29.986,0,7,6.003,0,0,15.238,0,0,235.008,0,0,0.149,0,0,0.021,0,0,,7,0,25.016,0,0,19.336,0,0
Jamestown,46.90669,-98.92778,1636,2010,03,09,34.343,0,0,31.748,0,0,33.0460,0,0,31.542,0,0,31.819,0,7,10.521,0,0,19.283,0,0,136.488,0,0,0.101,0,0,0.014,0,0,,7,0,32.173,0,0,24.092,0,0
Jamestown,46.90669,-98.92778,1636,2010,03,16,41.021,0,0,22.914,0,0,31.9680,0,0,31.666,0,0,32.043,0,7,11.429,0,0,23.894,0,0,377.199,0,0,0.679,0,0,0.097,0,0,,7,0,25.375,0,0,22.660,0,0
Jamestown,46.90669,-98.92778,1636,2010,03,23,47.222,0,0,23.226,0,0,35.2240,0,0,31.701,0,0,33.210,0,7,10.952,0,0,23.433,0,0,406.663,0,0,0.935,0,0,0.134,0,0,,7,0,26.155,0,0,26.301,0,0
Jamestown,46.90669,-98.92778,1636,2010,03,30,57.076,0,0,34.030,0,0,45.5530,0,0,40.050,0,0,39.121,0,7,11.158,0,0,27.120,0,0,339.330,0,0,1.180,0,0,0.169,0,0,0.190,2,0,31.660,0,0,40.211,0,0
Jamestown,46.90669,-98.92778,1636,2010,04,06,58.028,0,0,30.110,0,0,44.0690,0,0,46.225,0,0,41.274,0,7,9.997,0,0,25.840,0,0,443.972,0,0,1.591,0,0,0.227,0,0,0.000,0,0,24.556,0,0,40.936,0,0
Jamestown,46.90669,-98.92778,1636,2010,04,13,64.619,0,0,37.221,0,0,50.9200,0,0,53.214,0,0,46.372,0,7,11.189,0,0,27.581,0,0,494.584,0,0,1.672,0,0,0.239,0,0,0.020,0,0,33.112,0,0,49.554,0,0
Jamestown,46.90669,-98.92778,1636,2010,04,20,65.385,0,0,38.676,0,0,52.0310,0,0,57.662,0,0,48.643,0,7,8.254,0,0,21.947,0,0,494.920,0,0,1.546,0,0,0.221,0,0,0.210,0,0,35.263,0,0,50.371,0,0
Jamestown,46.90669,-98.92778,1636,2010,04,27,56.951,0,0,37.524,0,0,47.2380,0,0,49.974,0,0,48.266,0,7,11.710,0,0,27.837,0,0,340.009,0,0,0.975,0,0,0.139,0,0,0.690,0,0,39.055,0,0,42.048,0,0
Jamestown,46.90669,-98.92778,1636,2010,05,04,49.260,0,0,33.267,0,0,41.2640,0,0,43.704,0,0,44.740,0,7,11.738,0,0,29.424,0,0,339.211,0,0,0.791,0,0,0.113,0,0,0.760,0,0,34.676,0,0,34.138,0,0
Jamestown,46.90669,-98.92778,1636,2010,05,11,61.160,0,0,41.951,0,0,51.5550,0,0,51.504,0,0,48.828,0,7,8.304,0,0,20.617,0,0,356.376,0,0,1.176,0,0,0.168,0,0,0.640,0,0,41.780,0,0,48.731,0,0
Jamestown,46.90669,-98.92778,1636,2010,05,18,73.300,0,0,48.775,0,0,61.0370,0,0,63.847,0,0,58.286,0,7,9.671,0,0,30.499,0,0,528.449,0,0,1.813,0,0,0.259,0,0,1.570,0,0,48.375,0,0,62.088,0,0
Jamestown,46.90669,-98.92778,1636,2010,05,25,76.352,0,0,51.789,0,0,64.0700,0,0,67.142,0,0,63.076,0,7,12.610,0,0,30.243,0,0,664.943,0,0,2.300,0,0,0.329,0,0,0.650,0,0,50.943,0,0,64.418,0,0
Jamestown,46.90669,-98.92778,1636,2010,06,01,70.520,0,0,50.509,0,0,60.5140,0,0,67.706,0,0,62.612,0,7,8.056,0,0,23.791,0,0,569.307,0,0,1.740,0,0,0.249,0,0,0.070,0,0,48.794,0,1,61.291,0,1
Jamestown,46.90669,-98.92778,1636,2010,06,08,67.910,0,0,53.117,0,0,60.5130,0,0,66.359,0,0,59.405,0,0,8.865,0,0,23.690,0,0,390.589,0,0,1.150,0,0,0.164,0,0,1.930,0,0,53.226,0,0,59.955,0,0
Jamestown,46.90669,-98.92778,1636,2010,06,15,76.187,0,0,54.729,0,0,65.4580,0,0,71.781,0,0,61.475,0,0,10.613,0,0,26.862,0,0,584.833,0,0,1.810,0,0,0.259,0,0,0.110,0,0,55.423,0,0,65.875,0,0
Jamestown,46.90669,-98.92778,1636,2010,06,22,78.836,0,0,57.690,0,0,68.2630,0,0,75.326,0,0,65.379,0,0,7.601,0,0,25.379,0,0,599.514,0,0,1.747,0,0,0.250,0,0,0.683,0,0,59.419,0,0,68.312,0,0
Jamestown,46.90669,-98.92778,1636,2010,06,29,84.779,0,0,59.848,0,0,72.3140,0,0,78.974,0,0,67.678,0,0,11.877,0,0,26.147,0,0,646.238,0,0,2.292,0,0,0.327,0,0,0.000,0,0,61.170,0,0,73.093,0,0
Jamestown,46.90669,-98.92778,1636,2010,07,06,79.683,0,0,53.611,0,0,66.6470,0,0,77.412,0,0,65.973,0,0,6.089,0,0,19.490,0,0,597.202,0,0,1.813,0,0,0.259,0,0,0.000,0,0,54.564,0,0,67.757,0,0
Jamestown,46.90669,-98.92778,1636,2010,07,13,80.878,0,0,57.719,0,0,69.2990,0,0,68.615,0,1,70.281,0,6,7.919,0,0,24.201,0,0,562.540,0,0,1.747,0,0,0.250,0,0,5.330,0,0,60.131,0,0,69.232,0,0
Jamestown,46.90669,-98.92778,1636,2010,07,20,78.147,0,0,56.981,0,0,67.5640,0,0,72.907,0,0,70.003,0,3,5.855,0,3,19.530,0,3,499.911,0,3,1.339,0,0,0.191,0,0,0.086,0,3,62.039,0,0,67.974,0,3
Jamestown,46.90669,-98.92778,1636,2010,07,27,81.839,0,1,60.566,0,1,71.2020,0,1,73.813,0,1,69.358,0,0,5.982,0,1,20.052,0,0,468.100,0,1,1.301,0,0,0.186,0,0,1.763,0,1,64.638,0,0,70.587,0,0
Jamestown,46.90669,-98.92778,1636,2010,08,03,83.449,0,0,60.083,0,0,71.7660,0,0,77.443,0,1,69.607,0,0,6.303,0,1,17.595,0,0,576.747,0,0,1.705,0,0,0.244,0,0,0.150,0,1,62.870,0,0,71.814,0,0
Jamestown,46.90669,-98.92778,1636,2010,08,10,78.808,0,0,58.288,0,0,68.5480,0,0,73.093,0,0,67.856,0,0,8.730,0,0,27.785,0,0,475.402,0,0,1.435,0,0,0.205,0,0,1.110,0,0,59.937,0,0,67.314,0,0
Jamestown,46.90669,-98.92778,1636,2010,08,17,81.215,0,0,56.161,0,0,68.6880,0,0,74.007,0,0,65.717,0,0,8.662,0,0,20.564,0,0,445.463,0,0,1.468,0,0,0.210,0,0,0.000,0,0,61.570,0,0,68.386,0,0
Jamestown,46.90669,-98.92778,1636,2010,08,24,79.921,0,0,53.767,0,0,66.8440,0,0,72.280,0,0,64.490,0,0,8.355,0,0,20.924,0,0,476.498,0,0,1.566,0,0,0.224,0,0,0.090,0,0,57.123,0,0,66.029,0,0
Jamestown,46.90669,-98.92778,1636,2010,08,31,67.632,0,0,45.941,0,0,56.7870,0,0,63.469,0,0,59.882,0,0,9.491,0,0,25.890,0,0,366.817,0,0,1.070,0,0,0.153,0,0,1.760,0,0,49.742,0,0,56.015,0,0
